case_id,concept:name,time:timestamp,lifecycle:transition,robot_id,org:resource,execution_id,state,battery,x,y,z,msg_id,msg_payload,msg_role,msg_sender,msg_receiver
search_and_rescue_uav_ugv_team_001,dispatch,2026-01-18T05:45:00.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_1,inprogress,73.1,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,dispatch,2026-01-18T05:45:28.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_1,done,73.0,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,dispatch,2026-01-18T05:45:29.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_2,inprogress,86.8,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,dispatch,2026-01-18T05:45:57.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_2,done,86.6,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,takeoff,2026-01-18T05:45:58.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_3,inprogress,73.0,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,takeoff,2026-01-18T05:46:16.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_3,done,72.3,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:46:17.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,72.3,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:47:14.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,71.2,6.6,7.15,7.2,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:48:11.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,70.1,13.21,14.31,9.39,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:49:08.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,69.0,19.81,21.46,11.59,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:50:05.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,67.9,26.41,28.62,13.78,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:51:02.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,inprogress,66.8,33.02,35.77,15.98,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,scan_sector,2026-01-18T05:52:01.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_4,done,65.7,39.62,42.92,18.17,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,detect_victim,2026-01-18T05:52:02.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_5,inprogress,65.7,39.62,42.92,18.17,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,detect_victim,2026-01-18T05:52:26.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_5,done,65.4,39.62,42.92,18.17,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,send_coordinates,2026-01-18T05:52:27.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_6,inprogress,65.4,39.62,42.92,18.17,msg_b7e2228648,victim coordinates and severity,send,uav_1,ugv_1
search_and_rescue_uav_ugv_team_001,send_coordinates,2026-01-18T05:52:34.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_6,done,65.2,39.62,42.92,18.17,msg_b7e2228648,victim coordinates and severity,send,uav_1,ugv_1
search_and_rescue_uav_ugv_team_001,receive_coordinates,2026-01-18T05:53:56.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_7,inprogress,86.6,0.0,0.0,0.0,msg_b7e2228648,victim coordinates and severity,receive,uav_1,ugv_1
search_and_rescue_uav_ugv_team_001,receive_coordinates,2026-01-18T05:54:00.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_7,done,86.5,0.0,0.0,0.0,msg_b7e2228648,victim coordinates and severity,receive,uav_1,ugv_1
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:54:01.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,86.5,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:54:49.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,85.5,6.01,5.45,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:55:37.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,84.5,12.03,10.91,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:56:25.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,83.5,18.04,16.36,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:57:13.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,82.4,24.05,21.81,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:58:01.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,81.4,30.07,27.26,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:58:49.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,inprogress,80.4,36.08,32.72,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,navigate_to_victim,2026-01-18T05:59:37.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_8,done,79.4,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,stabilize_area,2026-01-18T05:59:38.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_9,inprogress,79.4,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,stabilize_area,2026-01-18T06:00:34.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_9,inprogress,78.9,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,stabilize_area,2026-01-18T06:01:30.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_9,inprogress,78.4,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,stabilize_area,2026-01-18T06:02:28.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_9,done,77.9,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,send_acknowledgment,2026-01-18T06:02:29.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_10,inprogress,77.9,42.09,38.17,0.0,msg_c8a6283af9,area stabilized and escort starting,send,ugv_1,uav_1
search_and_rescue_uav_ugv_team_001,send_acknowledgment,2026-01-18T06:02:35.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_10,done,77.7,42.09,38.17,0.0,msg_c8a6283af9,area stabilized and escort starting,send,ugv_1,uav_1
search_and_rescue_uav_ugv_team_001,receive_acknowledgment,2026-01-18T06:04:00.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_11,inprogress,65.2,39.62,42.92,18.17,msg_c8a6283af9,area stabilized and escort starting,receive,ugv_1,uav_1
search_and_rescue_uav_ugv_team_001,receive_acknowledgment,2026-01-18T06:04:04.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_11,done,65.1,39.62,42.92,18.17,msg_c8a6283af9,area stabilized and escort starting,receive,ugv_1,uav_1
search_and_rescue_uav_ugv_team_001,escort,2026-01-18T06:04:05.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_12,inprogress,77.7,42.09,38.17,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,escort,2026-01-18T06:05:44.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_12,inprogress,75.7,31.4,28.78,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,escort,2026-01-18T06:07:23.000Z,null,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_12,inprogress,73.7,20.7,19.39,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,escort,2026-01-18T06:09:03.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_12,done,71.7,10.0,10.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,mission_close,2026-01-18T06:09:04.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_13,inprogress,65.1,39.62,42.92,18.17,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,mission_close,2026-01-18T06:09:26.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_001_exec_13,done,64.8,39.62,42.92,18.17,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,mission_close,2026-01-18T06:09:27.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_14,inprogress,71.7,10.0,10.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_001,mission_close,2026-01-18T06:09:57.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_001_exec_14,done,71.3,10.0,10.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,dispatch,2026-01-18T06:25:00.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_1,inprogress,80.3,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,dispatch,2026-01-18T06:25:18.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_1,done,80.0,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,dispatch,2026-01-18T06:25:19.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_2,inprogress,93.8,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,dispatch,2026-01-18T06:25:33.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_2,done,93.6,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,takeoff,2026-01-18T06:25:34.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_3,inprogress,80.0,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,takeoff,2026-01-18T06:25:59.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_3,done,79.2,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:26:00.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,inprogress,79.2,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:26:50.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,inprogress,77.6,6.44,12.45,9.49,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:27:40.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,inprogress,76.0,12.88,24.91,13.98,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:28:30.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,inprogress,74.5,19.32,37.36,18.47,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:29:20.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,inprogress,72.9,25.75,49.81,22.96,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,scan_sector,2026-01-18T06:30:13.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_4,done,71.3,32.19,62.27,27.45,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,detect_victim,2026-01-18T06:30:14.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_5,inprogress,71.3,32.19,62.27,27.45,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,detect_victim,2026-01-18T06:30:43.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_5,done,70.8,32.19,62.27,27.45,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,send_coordinates,2026-01-18T06:30:44.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_6,inprogress,70.8,32.19,62.27,27.45,msg_25f00aa3da,victim coordinates and severity,send,uav_1,ugv_1
search_and_rescue_uav_ugv_team_002,send_coordinates,2026-01-18T06:30:49.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_6,done,70.6,32.19,62.27,27.45,msg_25f00aa3da,victim coordinates and severity,send,uav_1,ugv_1
search_and_rescue_uav_ugv_team_002,receive_coordinates,2026-01-18T06:30:55.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_7,inprogress,93.6,0.0,0.0,0.0,msg_25f00aa3da,victim coordinates and severity,receive,uav_1,ugv_1
search_and_rescue_uav_ugv_team_002,receive_coordinates,2026-01-18T06:30:59.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_7,done,93.5,0.0,0.0,0.0,msg_25f00aa3da,victim coordinates and severity,receive,uav_1,ugv_1
search_and_rescue_uav_ugv_team_002,mission_abort,2026-01-18T06:31:00.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_8,inprogress,93.5,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,mission_abort,2026-01-18T06:31:37.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_002_exec_8,done,93.2,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,mission_close,2026-01-18T06:31:38.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_9,inprogress,70.6,32.19,62.27,27.45,null,null,null,null,null
search_and_rescue_uav_ugv_team_002,mission_close,2026-01-18T06:32:08.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_002_exec_9,done,70.3,32.19,62.27,27.45,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,dispatch,2026-01-18T07:05:00.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_1,inprogress,93.1,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,dispatch,2026-01-18T07:05:18.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_1,done,92.8,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,dispatch,2026-01-18T07:05:19.000Z,start,ugv_1,ugv,search_and_rescue_uav_ugv_team_003_exec_2,inprogress,96.8,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,dispatch,2026-01-18T07:05:38.000Z,complete,ugv_1,ugv,search_and_rescue_uav_ugv_team_003_exec_2,done,96.6,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,takeoff,2026-01-18T07:05:39.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_3,inprogress,92.8,0.0,0.0,0.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,takeoff,2026-01-18T07:06:02.000Z,complete,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_3,done,92.1,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,scan_sector,2026-01-18T07:06:03.000Z,start,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_4,inprogress,92.1,0.0,0.0,5.0,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,scan_sector,2026-01-18T07:06:47.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_4,inprogress,91.0,5.86,2.22,7.28,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,scan_sector,2026-01-18T07:07:31.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_4,inprogress,90.0,11.73,4.43,9.55,null,null,null,null,null
search_and_rescue_uav_ugv_team_003,scan_sector,2026-01-18T07:08:15.000Z,null,uav_1,uav,search_and_rescue_uav_ugv_team_003_exec_4,inprogress,88.9,17.59,6.65,11.83,null,null,null,null,null
